scatter,diam_740_mid,diam_740_upr,diam_740_lwr,Qc_740_mid,Qc_740_upr,Qc_740_lwr,diam_751_mid,diam_751_upr,diam_751_lwr,Qc_751_mid,Qc_751_upr,Qc_751_lwr,diam_989_mid,diam_989_upr,diam_989_lwr,Qc_989_mid,Qc_989_upr,Qc_989_lwr
0.000501046652022067,0.297134246174031,0.368954641739321,0.247710587000513,0.00653431125974162,0.0114227997989835,0.00408655493508033,0.206199582065072,0.255181784782255,0.172335486163018,0.00254592048151687,0.00441219095831369,0.00160261500401725,0.227845090277234,0.282174981884884,0.190304975775151,0.00329375353507908,0.00571897761694172,0.00206996923653089
0.000502551524855525,0.297330207648056,0.369200853153671,0.247871951954625,0.00654541400987815,0.0114424501939407,0.00409342605667077,0.206366328514447,0.255389694612273,0.172473708987462,0.00255122855049546,0.0044214561237018,0.00160593292332687,0.2280199259207,0.282392273817277,0.190450060977876,0.00330027426863044,0.00573036598869857,0.00207404064507334
0.00050406091751211,0.297525559274153,0.36944780405379,0.248032666813939,0.00655651247637973,0.0114621596080438,0.00410029080625495,0.206533267784433,0.255597258044274,0.172612346958424,0.0025565484918648,0.00443073145878178,0.0016092608078695,0.228194079979748,0.282610218376975,0.190595581937988,0.00330679416850828,0.00574178856495755,0.00207812428192244
0.000505574843566922,0.297720070812641,0.369692508983843,0.248193864373666,0.00656759947432895,0.0114817989581948,0.00410717617382972,0.206699306466477,0.255804310540086,0.172751051468984,0.00256186588418412,0.00444001402038498,0.0016125951529466,0.228368757103287,0.282828817524117,0.190740687051073,0.00331333365063494,0.00575324544845047,0.00208220917284017
0.000507093316635834,0.297915166558464,0.369937719210489,0.248355546083576,0.00657871977161657,0.0115014873579978,0.00411408222132036,0.206865843838813,0.256011984909479,0.172889086183804,0.00256719924707068,0.00444932446177687,0.00161592853662971,0.22854395886232,0.283048073224729,0.190885468369993,0.00331989277382486,0.00576473674221766,0.00208629652610409
0.000508616350375614,0.298110848266267,0.370183665915879,0.248517713397795,0.00658987346825577,0.0115212348910928,0.00412100901083815,0.207032881399239,0.256220283020225,0.173027535480165,0.00257254862849142,0.00445866286669323,0.00161927193199243,0.228719686832569,0.283266430827131,0.191030684533598,0.00332647159706919,0.00577622607810626,0.00209039615556397
0.00051014395848405,0.298307117695962,0.370430351311995,0.248680367774814,0.00660106066456012,0.0115410417350842,0.00412795660468089,0.207200420650047,0.256429206745705,0.173166400603243,0.00257791407655733,0.00446802931912136,0.00162262536910442,0.228895152634283,0.283484627475511,0.191176336847927,0.00333305673444906,0.00578773078463468,0.00209450809809086
0.000511676154700066,0.298503976612746,0.370677777617464,0.248842082371215,0.00661228146114446,0.0115609080681099,0.00413489086872809,0.207367660874214,0.256637107769082,0.173305682801958,0.00258328497631363,0.00447739371739355,0.00162598887812566,0.229070006211685,0.283703479468473,0.191322426622939,0.00333964226039683,0.0057992700450719,0.00209863239066655
0.000513212952803853,0.298699670880236,0.370925261016395,0.249003504141071,0.00662348050510781,0.0115808042231522,0.00414182731994096,0.207534490512224,0.256845171228067,0.173444666551607,0.00258865987321583,0.00448677779044366,0.00162935520528257,0.229245384954553,0.283922988774316,0.191468085799227,0.00334624756569858,0.00581084396319913,0.00210275778093266
0.000514754366616991,0.298895073328206,0.371170944256009,0.249165410734517,0.00663468540668457,0.0116006494839765,0.0041487846044973,0.20770182121613,0.25705385959702,0.173583343715297,0.0025940509133979,0.00449619004816787,0.00163272428545987,0.2294212904402,0.284143157367254,0.191613433281164,0.00335287270976078,0.00582245264310931,0.00210688583304099
0.000516300410002572,0.299091062659321,0.371417365395042,0.249327803607699,0.00664592396171839,0.0116205543492184,0.00415576278496918,0.207869654490864,0.257263174752831,0.173722437390096,0.0025994581453455,0.0045056305752177,0.00163610348452971,0.229597724250675,0.284362245381889,0.191759217308234,0.00335951775216833,0.00583405514594505,0.00211102628358256
0.000517851096865324,0.299287640636262,0.371664526649743,0.249490684221139,0.00665719627128603,0.0116405189978973,0.00416276192411662,0.208037991845876,0.257472902157224,0.173861948826976,0.00260488161768995,0.00451509547498092,0.00163949283288377,0.229773817819945,0.28458135160088,0.191905439191581,0.0033661678560622,0.00584567742034166,0.00211517916979558
0.000519406441151739,0.299484809027001,0.371912430243019,0.249654054039744,0.00666850243676782,0.0116605436095703,0.00416978208488813,0.208205529467639,0.257681355249311,0.174001879280669,0.00261030392759215,0.0045245537700305,0.00164289236100501,0.229949374685444,0.28480111589631,0.192052100246288,0.00337281969078859,0.00585733460175726,0.00211934452903005
0.000520966456850194,0.299682569604823,0.372161078404453,0.24981610655131,0.00667984255984859,0.0116806283643338,0.00417677978882174,0.20837315321606,0.257890434421614,0.174141137507708,0.00261573694720528,0.00453404047267689,0.00164629093243543,0.230125458828706,0.285021540244684,0.192198318031136,0.00337949150402463,0.00586902679503365,0.00212351085500464
0.000522531157991082,0.299878615749807,0.372408859789468,0.249978239817925,0.00669114342030302,0.0117007028564171,0.0041837887332675,0.208541280415456,0.258100141554536,0.174280461004762,0.00262118628466743,0.00454355566824112,0.00164969610327712,0.230302071833387,0.285242626628445,0.192344233919002,0.00338618335577494,0.00588075410532749,0.00212768001463629
0.000524100558646935,0.300074914587956,0.372655756656894,0.250140860045081,0.00670246754605813,0.0117207663927889,0.00419081872878715,0.208709912577921,0.258310478534132,0.17442020295416,0.00262665198898858,0.00455309944230049,0.00165311150140818,0.230479215287901,0.28546244186927,0.192490588059184,0.00339289530622438,0.0058924707807941,0.00213186169616593
0.000525674672932552,0.300271803001522,0.372903395068818,0.250303968695342,0.00671382568335517,0.0117408901891599,0.0041978698386067,0.208878978577617,0.258520553152878,0.174560364612705,0.00263213313247113,0.00456265533768118,0.00165653715754584,0.230655935935067,0.285682462197452,0.192637381767955,0.00339961097349399,0.0059042118619412,0.00213605593720257
0.000527253515005123,0.30046928276127,0.37315177725244,0.250467567235668,0.00672521793434639,0.0117610744265184,0.00420494212614207,0.209046896136846,0.258730024720089,0.174700924932586,0.0026376084663903,0.00457221710176346,0.00165997287314237,0.230832199002174,0.285903143347562,0.19278461636554,0.00340632979183817,0.00591598820693845,0.00214026277546816
0.000528837099064362,0.300667355643284,0.373400905441646,0.250631657137423,0.00673664440149085,0.0117813192863966,0.00421203565499966,0.209215318029499,0.258940125426463,0.1748404778453,0.00264310024524775,0.0045818075842075,0.00166340421001757,0.231008991468091,0.286124487304351,0.19293139320446,0.00341306878987453,0.00592779992169936,0.00214447042419046
0.000530425439352627,0.300865793333876,0.373650781877033,0.250794047043686,0.00674809783689069,0.0118016249508715,0.0042190973683727,0.209384245770319,0.259150857161592,0.174980449899398,0.00264860851843517,0.0045914268712677,0.00166684585277073,0.231186314922844,0.286346496058533,0.193077880077815,0.00341982802821192,0.00593964711245555,0.00214868110847882
0.000532018550155056,0.301062403144892,0.373898872029395,0.250956896009575,0.00675950823848331,0.0118218800169397,0.0042261795967465,0.209553680878601,0.259362221820746,0.175120842353753,0.0026541333354926,0.00460107504945753,0.00167029783235512,0.231364170961238,0.286567044076334,0.193224806918416,0.00342660756764126,0.00595147918400475,0.00215290443938276
0.00053361644579969,0.301259603465319,0.374146990460913,0.251120234085577,0.00677095291074375,0.0118421643860836,0.00423328309629942,0.209723047650641,0.259572632846446,0.175261656471022,0.00265966693863277,0.00461072264724523,0.00167376017981699,0.231541524831616,0.286787982748443,0.193372175047688,0.00343338951908377,0.00596334031648242,0.00215714045488587
0.000535219140657604,0.301457396068728,0.374395854105847,0.251284062740714,0.00678243195660255,0.0118625096784888,0.00424040793091856,0.209891764961109,0.259783128610749,0.175402503491329,0.00266520149682378,0.00462038903838907,0.00167722889294039,0.231718497388112,0.287009585000688,0.193519985791023,0.00344017600915318,0.00597523707337944,0.00216138919308581
0.000536826649143036,0.301655782734016,0.374645465202414,0.25144838344842,0.00679394547929938,0.0118829160771356,0.00424755416468291,0.21006098900702,0.259994256590347,0.175542706000126,0.00267075267783072,0.0046300844621377,0.0016806969845165,0.231896001474341,0.287231852826104,0.193667323102962,0.00344698288216397,0.00598716956169226,0.00216563856807648
0.000538438985713517,0.301854765245422,0.374895825995555,0.251612838901122,0.00680549358238398,0.0119033837655542,0.00425471311930074,0.210230721310332,0.260206018684073,0.175683329601341,0.00267632053157952,0.00463980900568934,0.0016841754923618,0.232074038686728,0.287454788223713,0.19381438338645,0.00345381019933547,0.00599913788873871,0.00216989119624394
0.000540056164869999,0.302053558445139,0.375146715133921,0.251775917657269,0.00681705108495931,0.0119239030378009,0.00426184799365886,0.210400963397576,0.260418278169605,0.175824375559709,0.00268190510814607,0.00464956016217938,0.0016876644477611,0.232252610626497,0.287676069033688,0.193961885359399,0.00346065802207087,0.00601108646022305,0.00217415659700369
0.00054167820115699,0.302251070064762,0.375395317972872,0.251939486213696,0.00682858293875044,0.0119443494860924,0.00426900429731612,0.210570641551036,0.260629169205855,0.175965845143761,0.00268749182939891,0.00465930306540028,0.0016911638820932,0.232430593238688,0.287897930761272,0.194109830348405,0.00346750680096614,0.00602306891299261,0.00217843480871766
0.000543305109162678,0.30244917490234,0.375644667480135,0.252103546041496,0.00684014942798603,0.011964857344443,0.00427618209463454,0.210740162531125,0.260840693644583,0.176106970350286,0.0026930862586455,0.00466907523102681,0.0016946658251126,0.232608278402134,0.288120458841351,0.194258219684047,0.0034743616547719,0.00603508735456197,0.00218272586986304
0.000544936903519069,0.30264787473958,0.3758947658983,0.252268098616183,0.0068517506566922,0.0119854267972955,0.00428338145016944,0.210910192660446,0.261052853388188,0.176247826215491,0.00269869749052825,0.00467887674694741,0.00169817107561142,0.232786497235597,0.288343655275287,0.194406119491984,0.00348123709684669,0.006047141893022,0.00218701738656259
0.000546573598902115,0.302847171363538,0.376145615476688,0.252433145417701,0.00686338672920752,0.0120060580296463,0.00429060242867001,0.211080733468206,0.261265650344782,0.176389105135443,0.00270432557551318,0.00468870770131446,0.0017016868539847,0.232965251341932,0.288567414787026,0.194553755485461,0.00348813318902653,0.00605923005101051,0.00219131238031436
0.000548215210031845,0.303047066566638,0.376397218471378,0.252597940033338,0.00687505775018392,0.0120267512270475,0.00429782676381198,0.211251786488208,0.261478258502688,0.17653080838077,0.00270997056421787,0.00469855259989047,0.00170521319185247,0.233144542328811,0.288789536909654,0.19470183489752,0.00349504999333314,0.0060712988524202,0.00219562027390168
0.000549861751672502,0.303246219695485,0.37664840230905,0.252761738474198,0.00688672044306613,0.0120474543254108,0.00430503624876561,0.211421765526893,0.261690180711282,0.176672937225916,0.00271561078104899,0.00470840213819576,0.00170875012092973,0.233323161528747,0.289012326166863,0.194850359059951,0.00350196636345009,0.00608340390197425,0.00219994110606868
0.000551513238632669,0.303444639168053,0.376898241450002,0.25292602887688,0.00689837512689285,0.0120681262475896,0.00431226738710822,0.211592095007836,0.261902739419438,0.176814344112471,0.00272126574748152,0.00471828125918075,0.00171228565352293,0.23350156224418,0.289235784562364,0.194999329308541,0.0035088902769444,0.00609554530854246,0.00220427491567585
0.00055316968576541,0.303643654585276,0.37714883097245,0.253090812718971,0.00691006481507896,0.0120888602570292,0.00431952024387485,0.211762936066309,0.262115936538855,0.176955857047015,0.00272693769837113,0.00472819005169578,0.00171582847099874,0.233680498778762,0.289459914105885,0.195147794388555,0.00351583498612566,0.00610772318132161,0.00220860900367793
0.000554831107968396,0.303843267737048,0.377400173130133,0.253256091482496,0.00692178961275859,0.012109656540206,0.0043267948842959,0.211934290238814,0.262329773986977,0.177097795009788,0.00273262668472994,0.00473812860485807,0.00171938192917987,0.233859972741802,0.289684416768459,0.195296008755303,0.00352280055345284,0.00611993035708841,0.00221294679375696
0.000556497520184045,0.304043480418641,0.377652270183559,0.25342186665393,0.00693354962538164,0.0121305152841565,0.00433409137379767,0.212105811868962,0.262542726593909,0.177240159277344,0.00273832797903567,0.00474806810202283,0.00172294606002522,0.234039985747444,0.289907468592138,0.195444668277753,0.00352978704157253,0.00613212268599358,0.00221729761220854
0.000558168937399652,0.304244294430717,0.377905124400028,0.25358701075076,0.00694534495871475,0.0121514366764792,0.00434138194365347,0.212276441264406,0.262755685530542,0.177382884440928,0.00274402702615063,0.00475802546511985,0.00172652019379408,0.234219238934777,0.290131190342717,0.195593774292912,0.0035367715908658,0.00614435163405281,0.00222166149816285
0.000559845374647528,0.304443787828724,0.378156589976176,0.253751532280225,0.00695711319476218,0.0121723248437602,0.00434866683255657,0.212447583138161,0.262969284080507,0.177524631710001,0.00274974319011718,0.00476801273474385,0.00173009026051295,0.234398358592484,0.290355584032292,0.195743328141802,0.00354376527479198,0.00615661731125023,0.00222603849086758
0.000561526847005131,0.304643120888789,0.378407673864126,0.253916547943279,0.00696889209134298,0.0121932249034116,0.00435597360132127,0.212619239029434,0.263183524164856,0.177666804711116,0.00275547652234507,0.00477803000071785,0.00173367104977911,0.234578016228652,0.290580651679004,0.195892357238332,0.0035507799639577,0.00616891982790027,0.00223041552981217
0.000563213369595204,0.304843052637431,0.378659511872117,0.254082059224031,0.00698070636535101,0.0122141877355253,0.00436330231566284,0.212791410482055,0.263398345504767,0.177809404722942,0.00276122707439846,0.00478807616893577,0.00173726259379728,0.234758213459077,0.29080589451837,0.196041152553354,0.00355781572145132,0.00618124708732378,0.00223479655004249
0.000564904957585912,0.305043584872785,0.378912106265117,0.254248067611048,0.00699255612304092,0.0122352135286355,0.0043706530414939,0.212963238817037,0.263611705892344,0.177952433027988,0.00276698298920044,0.00479811241578609,0.00174086492486891,0.234938951904408,0.291029880145769,0.196190394768932,0.0035648726105507,0.00619356423442759,0.00223919072848534
0.000566601626190974,0.30524471939839,0.379165459314898,0.254414574597369,0.00700444147098645,0.0122563024718431,0.00437802584492505,0.213134682087604,0.263825707098995,0.17809544607792,0.00277274371642257,0.00480817880608747,0.00174447336691465,0.235118842526205,0.291254538504707,0.196340085227314,0.00357192603930643,0.00620591837557175,0.00224359810466084
0.000568303390669805,0.305446458023197,0.379419573300054,0.25458005679762,0.00701636251608148,0.0122774547548167,0.00438538297577166,0.213306640280921,0.264040351049392,0.178237854441794,0.00277852174574994,0.00481827543037451,0.0017480816997761,0.235298683851871,0.291479871615706,0.196490225274777,0.00357899019975656,0.00621830962186632,0.00224801871820785
0.00057001026632765,0.305646301895446,0.379671319314287,0.254745304661969,0.00702823762369933,0.0122985297694331,0.00439274406614464,0.213479114943538,0.26425563967399,0.178380690523282,0.00278431712914869,0.00482840237945374,0.00175170087011561,0.235479065323498,0.291705881505357,0.196639821894108,0.00358607557711955,0.00623073808475509,0.00225243915552055
0.000571722268515725,0.305846553945922,0.379923654028837,0.254911048841423,0.00704014212015282,0.012319660554232,0.00440012726524719,0.213652107626649,0.2644708096189,0.178523955607014,0.00279012991874105,0.00483854509255309,0.00175533091048309,0.235659988563391,0.291931875201404,0.196789200211753,0.00359318223511951,0.00624318683850786,0.00225686383697262
0.000573439412631349,0.306047407445123,0.380176746620234,0.255077290826644,0.00705208237126755,0.0123408548044664,0.00440753263948194,0.213824244467987,0.264685214710692,0.178667650981483,0.00279594101491463,0.00484869125253941,0.00175897185352623,0.23584145519873,0.292156799257537,0.196939027180979,0.00360031023767196,0.00625563012083759,0.00226130180777188
0.000575161714118088,0.306248864199477,0.380430599364731,0.255244032112772,0.00706405848443116,0.0123621127107522,0.004414960255451,0.213996505567907,0.264900263759282,0.178810944056138,0.00280176409569879,0.00485886788609633,0.0017626148540217,0.236021987212812,0.29238239886374,0.197089304149291,0.00360743326240149,0.00626811077604958,0.00226575310783233
0.000576889188465894,0.306450926020836,0.380685214545414,0.255411274199435,0.00707607056735382,0.0123834344642776,0.00442241017995649,0.214169284046895,0.265115958698768,0.178954017309212,0.00280760466586452,0.00486907508474997,0.00176626187377517,0.236202553400669,0.292608676049002,0.197240032468242,0.00361456862087669,0.00628062891639175,0.00227021777718784
0.000578621851211239,0.306653198846733,0.380939799371346,0.255577108422759,0.00708810571313889,0.0124047843078461,0.00442983483007583,0.214342581458876,0.265332301469057,0.179097520276866,0.00281346277794045,0.00487931294030131,0.00176991984720117,0.23638366191158,0.292835632848403,0.197390200617924,0.00362172541010506,0.00629318465444912,0.00227468207167586
0.00058035971793726,0.30685377266759,0.381192633252758,0.25574308696255,0.00710010117680566,0.0124260845348292,0.00443727295514175,0.214516277654236,0.265547821116013,0.17924145424973,0.00281933678002512,0.0048895531845579,0.0017735888071986,0.23656531437439,0.293062369488719,0.197540164839092,0.00362890369445299,0.00630575587071384,0.00227915086118046
0.000582102804273897,0.307054948903597,0.381446226510244,0.255909564012,0.00711213266834993,0.0124474487361604,0.00444473342030774,0.214688842318462,0.265763276503271,0.179385820522311,0.00282520527020443,0.00489981048400001,0.00177726878676518,0.236747512422837,0.29328823716389,0.197690579471577,0.00363610353848016,0.00631832663295964,0.00228363307250895
0.000583851125898035,0.307256729364084,0.381700581424558,0.256076541068361,0.00712420029597993,0.012468877103984,0.00445221629267136,0.214861925273498,0.265979379001847,0.179529396107922,0.00283109138615053,0.00491009859081546,0.00178094670857253,0.236928685358235,0.293514783223254,0.197841445868171,0.00364329680362021,0.00633093515096834,0.00228812874597323
0.000585604698533642,0.307459115863812,0.381955700283306,0.256244019633385,0.00713630416822889,0.0124903698310214,0.00445972163953169,0.215035528076009,0.266196130555313,0.179673137380171,0.00283699518080169,0.00492041759753294,0.00178463283332941,0.237109980071232,0.293742009704308,0.197992765385728,0.00365050409734053,0.00634358153813782,0.00229263792200624
0.000587363537951913,0.307662110222997,0.382211585380962,0.256411950533168,0.00714844439395602,0.0125119271105728,0.00446724825671913,0.215209652287335,0.266413533113077,0.179817310373368,0.00284291670725517,0.00493076759695901,0.00178833002920908,0.237291819295378,0.293969918650672,0.198143500798961,0.00365773303786854,0.00635626590820653,0.00229714642380565
0.000589127659971411,0.30786473751961,0.38246645653841,0.256578164740035,0.00716058878623995,0.0125334680991075,0.00447474174860742,0.215383661856396,0.266629398522485,0.17996191638417,0.00284884703658641,0.00494110627172118,0.00179203832946319,0.23747420466609,0.294197403970307,0.198294053783612,0.00366498369021953,0.00636896090164626,0.00230165977195899
0.000590897080458211,0.308066236208131,0.382720554503019,0.256744878164377,0.00717271221358794,0.0125550038313121,0.00448225774688772,0.215557050002307,0.266845909872232,0.180106833150531,0.00285477906100783,0.00495147595174146,0.00179575643653533,0.237657137823698,0.294424219056654,0.198445058947907,0.00367225611960407,0.00638166046791477,0.00230618667576626
0.000592671815326038,0.308268340089603,0.382975415640324,0.256912092305573,0.00718487205314703,0.012576604245195,0.00448979631915705,0.215730958912321,0.267063071504835,0.180250813226616,0.0028607289020185,0.0049618767766655,0.0017994709334337,0.237838951323217,0.294651715372705,0.198596517649948,0.0036795202778224,0.00639439817680372,0.00231072717594133
0.000594451880536416,0.3084710509817,0.383231042242481,0.257079808667505,0.00719706841427979,0.0125982695350249,0.00449735753321546,0.215905390150532,0.267280885373393,0.180395225740886,0.00286669661312982,0.00497230884003572,0.00180319658666942,0.238020977666244,0.294879894964502,0.198748431251917,0.00368680024160273,0.00640717414287291,0.00231528131332031
0.000596237292098808,0.308674370707551,0.383487436608534,0.257248028758573,0.00720930140667724,0.012619999895654,0.00450494145706662,0.216080345285731,0.267498643837282,0.180540071992151,0.0028726822480139,0.00498275841624143,0.00180693342975006,0.238203550717842,0.295108759884238,0.198899738107841,0.00369410207045227,0.00641998848102617,0.00231983449152521
0.000598028066070759,0.308878301095764,0.383744601044428,0.257416311167559,0.00722157114035988,0.0126417955225197,0.00451253697968824,0.216254666026535,0.267715565381216,0.180685353283124,0.0028786694262077,0.00499321034113196,0.00181068149628388,0.238386672120026,0.295336999470483,0.199050881836192,0.00370142583004184,0.0064328085768042,0.00232439284125189
0.000599824218558045,0.309081285228882,0.383999755597574,0.257583259612531,0.00723382588938058,0.0126635294246545,0.0045201088895892,0.216428882639219,0.267933138440008,0.180830557198229,0.002884665692765,0.00500369365794529,0.00181443525428126,0.238570343519745,0.295564766995124,0.199202479518461,0.00370877158623952,0.00644563831581651,0.00232896488179288
0.000601625765714814,0.309283713646241,0.384255126608899,0.257750709480232,0.00724607869063493,0.0126853034663804,0.00452770354140742,0.216603622504272,0.268151364970456,0.180975209804959,0.00289067996886015,0.00501420846096578,0.00181818958873929,0.238752802412098,0.295793218610076,0.19935453251808,0.00371610739054751,0.00645850658841771,0.00233355065426796
0.00060343272374373,0.309486750048955,0.384511264616462,0.257918662276663,0.00725836829266953,0.0127071429055373,0.00453532100344731,0.216778887193261,0.268370246935235,0.181120296869792,0.00289671230858404,0.00502475484476092,0.00182195519918511,0.238935563477576,0.296022356369977,0.199507042202575,0.00372346076642195,0.00647141351034182,0.00233815019992042
0.000605245108896125,0.30969039626308,0.384768171923905,0.258087119512352,0.00727069480601402,0.0127290479385437,0.00454296134421843,0.216954678282473,0.268588354693092,0.181265819697605,0.00290276276619005,0.00503530486466811,0.00182573211948569,0.239118873458333,0.296252182335633,0.199658924509437,0.00373083622785577,0.00648435919767049,0.00234274852609997
0.000607062937472139,0.309894654120162,0.385025850841788,0.258256082702359,0.00728305834152997,0.012751018762408,0.00455062463243609,0.217129304080638,0.26880634061162,0.181411779597195,0.00290880726412058,0.00504587135442516,0.00182952038360971,0.239302734003012,0.296481170352739,0.19981066141374,0.00373823384118205,0.00649730544883,0.00234735233093271
0.000608886225820868,0.310099525457244,0.385283845067032,0.25842472245576,0.00729545901041194,0.0127730344943065,0.00455828984184859,0.217304353436429,0.269024981241812,0.181557268541928,0.00291486847811744,0.00505646958019584,0.00183331011619918,0.23948714676521,0.296709895328359,0.199962854053541,0.00374565367293306,0.00651026674360524,0.00235196996310228
