scatter,diam_mid,diam_upr,diam_lwr,Qc_mid,Qc_upr,Qc_lwr
0.000865860391782009,0.520078485910867,0.798095014931226,0.431893738806815,0.0149392393792132,0.0539865595286911,0.00855561594303736
0.000867802107721206,0.520280317840487,0.798419883323353,0.432059296961165,0.0149566255045368,0.0540524928974021,0.00856543526210542
0.000869748178012242,0.520482602383806,0.798745480241858,0.43222501928149,0.0149740506187285,0.0541185741235208,0.00857527050175442
0.000871698612419871,0.520685340555823,0.799071807320481,0.432389058843594,0.0149915148092219,0.0541848035386215,0.00858506729191641
0.000873653420730745,0.52088837328605,0.799398866196627,0.432553466268965,0.0150090093757953,0.0542511814750221,0.00859488605165202
0.000875612612753465,0.521088201284152,0.799723500630234,0.432718242382546,0.0150263422603971,0.0543173540170377,0.00860472683022862
0.000877576198318624,0.521288477402081,0.800047007908587,0.432883388011132,0.0150437140144733,0.0543834668426898,0.00861458967702405
0.000879544187278864,0.521489202644758,0.800371240660983,0.433048903983369,0.0150611247251898,0.0544497279281866,0.00862447464152693
0.00088151658950892,0.521690378019358,0.800696200514316,0.433214791129764,0.0150785744799078,0.0545161376060052,0.00863438177333682
0.000883493414905673,0.521892004535314,0.801021889099133,0.433381050282684,0.0150960633661847,0.0545826962093678,0.00864431112216451
0.000885474673388196,0.522094083204323,0.801348308049632,0.433547682276366,0.015113591471774,0.0546494040722442,0.00865426273783231
0.000887460374897807,0.522296615040352,0.801675459003679,0.433714595226445,0.0151311588846262,0.0547162615293529,0.00866423303768788
0.000889450529398117,0.522499601059639,0.802003343602813,0.433878664886021,0.0151487656928888,0.0547832689161632,0.0086740996377484
0.000891445146875082,0.522702707257934,0.802331371154319,0.434043102476359,0.0151663965758988,0.0548503642069618,0.00868398836393317
0.000893444237337051,0.52290364013887,0.80265607892893,0.434207908822553,0.0151839460883739,0.0549171830054982,0.00869389926586063
0.000895447810814816,0.523105023617364,0.80298151486973,0.434373084751549,0.0152015349561173,0.0549841516470432,0.00870383239326049
0.000897455877361666,0.523306858703893,0.803307680609651,0.434538631092146,0.0152191632673845,0.055051270467624,0.008713787795974
0.00089946844705343,0.5235091464112,0.803634577785289,0.434704548675002,0.0152368311106284,0.0551185398040211,0.00872376552395415
0.000901485529988538,0.5237118877543,0.803962208036909,0.434870838332639,0.0152545385745008,0.0551859599937705,0.00873376562726599
0.000903507136288062,0.523915083750485,0.804290573008453,0.435037500899444,0.015272285747852,0.055253531375165,0.00874378815608681
0.000905533276095773,0.524118735419325,0.804619674347551,0.435204537211677,0.0152900727197315,0.055321254287256,0.00875383316070644
0.000907563959578188,0.52432284378268,0.804949513705528,0.435369865857691,0.0153078995793887,0.0553891290698554,0.00876384219316297
0.000909599196924624,0.524526908472819,0.805276276023768,0.4355354948624,0.0153257450124441,0.0554566648237806,0.00877387169347677
0.000911638998347247,0.524729185420889,0.805601577356077,0.435701495294745,0.0153435346124847,0.0555240696751581,0.00878392368522315
0.000913683374081125,0.524931915980625,0.805927608185645,0.435867867987663,0.0153613641061967,0.055591625683784,0.00879399821883976
0.000915732334384278,0.525135101169263,0.806254370148389,0.436034613775958,0.0153792335830427,0.0556593331886327,0.00880409534487738
0.000917785889537728,0.52533874200632,0.806581864883895,0.436201733496308,0.0153971431326861,0.0557271925294385,0.00881421511400013
0.000919844049845557,0.525542839513602,0.806910094035428,0.436369227987265,0.0154150928449912,0.0557952040466978,0.00882435757698578
0.000921906825634949,0.525747394715204,0.807239059249934,0.436537098089262,0.0154330828100238,0.0558633680816706,0.00883452278472592
0.000923974227256251,0.525952408637518,0.807568762178057,0.436705344644618,0.015451113118052,0.0559316849763819,0.0088447107882263
0.000926046265083017,0.526157882309237,0.807898674208344,0.436870924253482,0.0154691838595459,0.0560001151033551,0.0088548007148015
0.000928122949512069,0.526362700745575,0.808226288440624,0.437036584765727,0.0154872291413607,0.0560684697165507,0.00886490173247971
0.00093020429096354,0.526564816904525,0.808554637356905,0.437202616776265,0.0155051279630492,0.0561369776168618,0.00887502540197017
0.000932290299880933,0.526767386314567,0.808883722604736,0.43736902111819,0.0155230669233417,0.0562056391480391,0.0088851717740702
0.000934380986731168,0.526970409992127,0.809213545835361,0.437535798626467,0.0155410461122502,0.0562744546546042,0.00889534089969103
0.000936476362004641,0.527173888955915,0.809544108703726,0.43770295013793,0.0155590656199883,0.0563434244818509,0.00890553282985805
0.000938576436215269,0.527377824226922,0.809875412868491,0.437870476491293,0.0155771255369722,0.0564125489758478,0.0089157476157111
0.000940681219900551,0.527582216828429,0.810207459992032,0.43803837852715,0.0155952259538208,0.0564818284834394,0.00892598530850468
0.000942790723621615,0.527787067786013,0.810540251740456,0.438206657087977,0.0156133669613561,0.0565512633522479,0.00893624595960826
0.00094490495796327,0.527992378127549,0.810870300936739,0.438373332409208,0.0156315486506039,0.0566204451982777,0.00894646949061088
0.000947023933534064,0.528197232383255,0.811199375482846,0.438540062628293,0.0156497312410942,0.0566895812914476,0.00895670626730869
0.000949147660966335,0.528400691072657,0.811529187987749,0.438707166744518,0.0156678739078931,0.0567588724242237,0.00896696600026211
0.000951276150916266,0.528604606023813,0.81185974010634,0.438874645596358,0.0156860572601254,0.0568283189442865,0.00897724874095118
0.000953409414063932,0.528808978259901,0.812191033497224,0.439042500024167,0.0157042813890293,0.0568979212000962,0.0089875545409714
0.000955547461113364,0.529013808806396,0.812523069822723,0.439210730870186,0.0157225463860477,0.0569676795408948,0.00899788345203394
0.000957690302792593,0.529219098691072,0.812855850748889,0.439379338978541,0.0157408523428283,0.057037594316707,0.00900823552596597
0.000959837949853709,0.529424848944007,0.813189377945511,0.439548325195255,0.0157591993512247,0.0571076658783427,0.00901861081471085
0.000961990413072915,0.529631060597589,0.813522509319729,0.439717690368246,0.0157775875032962,0.0571777453257472,0.00902900937032846
0.000964147703250578,0.529837734686523,0.81385151410542,0.43988482327202,0.0157960168913086,0.057247345959626,0.00903932829344568
0.000966309831211288,0.530043241295546,0.814181256693467,0.440051715526942,0.0158143936138216,0.0573171026748564,0.00904964609991178
0.000968476807803906,0.53024685397176,0.814511738738411,0.440218982042375,0.0158326758371858,0.0573870158214549,0.00905998704434498
0.000970648643901624,0.530450923255047,0.814842961898505,0.440386623657606,0.0158509990589429,0.0574570857502235,0.00907035117863283
0.000972825350402017,0.53065545016936,0.815174927835721,0.440554641213809,0.015869363371033,0.0575273128127504,0.00908073855477923
0.000975006938227098,0.53086043574095,0.815507638215757,0.440723035554041,0.0158877688656021,0.0575976973614124,0.00909114922490468
0.000977193418323372,0.531065880998368,0.815841094708046,0.44089180752325,0.0159062156350031,0.0576682397493766,0.00910158324124657
0.000979384801661895,0.531271786972474,0.816175298985765,0.44106095796828,0.0159247037717961,0.0577389403306019,0.00911204065615946
0.000981581099238322,0.531478154696436,0.816507691687156,0.441230487737874,0.0159432333687486,0.0578096063086328,0.00912252152211527
0.000983782322072968,0.531684985205742,0.816839818033598,0.441397690787331,0.015961804518836,0.0578803544514523,0.00913291311574858
0.000985988481210862,0.531890753376598,0.817172689182581,0.441564446728971,0.0159803429304653,0.0579512612489439,0.00914329376354546
0.0009881995877218,0.53209541249864,0.817506306804347,0.441731576625434,0.0159988463696807,0.0580223270568952,0.00915369769023288
0.000990415652700405,0.532300530574438,0.817840672572882,0.441899081315324,0.0160173913033715,0.0580935522318916,0.0091641249480144
0.000992636687266175,0.532506108633209,0.818175788165924,0.442066961639126,0.0160359778245905,0.0581649371313179,0.00917457558921064
0.000994862702563549,0.532712147706477,0.818511655264976,0.44223521843921,0.0160546060265987,0.0582364821133608,0.00918504966625957
0.000997093709761956,0.532918648828081,0.818848275555312,0.442403852559834,0.0160732760028665,0.0583081875370098,0.00919554723171673
0.000999329720055872,0.533125613034177,0.819184038325269,0.442572864847149,0.0160919878470737,0.0583798344233717,0.00920606833825553
0.00100157074466488,0.533333041363243,0.819515804637191,0.442742256149206,0.0161107416531105,0.0584509959056434,0.0092166130386675
0.00100381679483371,0.53354093485609,0.819848314944268,0.442911288774671,0.0161295375150774,0.0585223169695124,0.00922718776957448
0.00100606788183234,0.533747642854511,0.820181570914929,0.443080410854195,0.0161482999983011,0.058593797972845,0.00923778871787184
0.00100832401695598,0.533953578478106,0.820515574221346,0.443249912194673,0.0161670480406264,0.0586654392743097,0.00924841343908972
0.0010105852115252,0.534159975918049,0.820850326539439,0.443419793646608,0.0161858381259565,0.0587372412333795,0.00925906198653956
0.00101285147688594,0.534366836209973,0.821185829548888,0.443590056062409,0.016204670348574,0.0588092042103337,0.00926973441365234
0.0010151228244096,0.534574160391839,0.82152208493314,0.443760700296399,0.016223544802973,0.0588813285662593,0.00928043077397888
0.00101739926549307,0.534781949503932,0.821859094379416,0.443931727204816,0.0162424615838593,0.0589536146630531,0.00929115112119006
0.00101968081155879,0.534990204588871,0.822193974881745,0.444103137645817,0.0162614207861514,0.0590258367512695,0.00930189550907714
0.00102196747405484,0.535198926691613,0.82252883816892,0.444274932479486,0.0162804225049803,0.0590981605859205,0.00931266399155201
0.00102425926445494,0.535408116859458,0.822864452396302,0.444444775152508,0.0162994668356907,0.0591706466087762,0.0093233601512666
0.00102655619425856,0.535615089699174,0.823200819247896,0.444613897161266,0.016318394576472,0.0592432951835483,0.00933403483386635
0.00102885827499097,0.535821121916923,0.823537940411483,0.444783398430818,0.0163372814652601,0.0593161066747639,0.00934473345473785
0.00103116551820325,0.536027616167634,0.823875817578627,0.444953279811668,0.0163562107084202,0.0593890814477676,0.00935545606756333
0.00103347793547242,0.536234573487429,0.824214452444687,0.445123542156225,0.0163751824009329,0.0594622198687234,0.00936620272614542
0.00103579553840144,0.536441994914752,0.824553846708826,0.445294186318811,0.0163941966379922,0.0595355223046164,0.00937697348440738
0.0010381183386193,0.536649881490378,0.824891851091484,0.445465213155664,0.0164132535150054,0.059608692083587,0.00938776839639342
0.00104044634778106,0.536858234257415,0.825226336846152,0.445636623524941,0.0164323531275937,0.0596814353695815,0.00939858751626894
0.00104277957756791,0.537067054261309,0.8255615726944,0.445808418286724,0.0164514955715929,0.0597543417844121,0.0094094308983208
0.00104511803968727,0.537276342549853,0.825897560318333,0.445978434098715,0.0164706809430535,0.0598274116938997,0.00942020943831987
0.00104746174587278,0.537483837217443,0.82623430140383,0.446147623433269,0.0164897995993644,0.0599006454646855,0.00943096239417017
0.0010498107078844,0.537691017590932,0.82657179764055,0.446317192179597,0.0165089233238571,0.0599740434642331,0.00944173946382216
0.00105216493750846,0.537898662572154,0.826910050721939,0.446487141188541,0.0165280899338322,0.0600476060608301,0.00945254070135169
0.00105452444655775,0.538106773203005,0.827249062345243,0.446657471312851,0.0165472995254617,0.0601213336235898,0.0094633661609559
0.0010568892468715,0.538315350527716,0.827588834211513,0.446828183407187,0.0165665521951331,0.0601952265224535,0.00947421589695347
0.00105925935031554,0.538524395592861,0.827926308188749,0.446999278328129,0.0165858480394501,0.0602690665895651,0.00948508996378488
0.00106163476878227,0.538733909447363,0.828264117262171,0.447170756934176,0.0166051871552331,0.0603430421266634,0.0094959884160127
0.00106401551419079,0.538943893142492,0.828602683881807,0.447342620085752,0.0166245696395195,0.0604171835559549,0.00950691130832187
0.0010664015984869,0.539154347731881,0.828942009746477,0.447513455372137,0.0166439955895645,0.0604914912494577,0.0095178144418518
0.00106879303364322,0.539362796069781,0.829282096558807,0.447683763672719,0.0166633470732346,0.0605659655800237,0.00952871352845211
0.00107118983165919,0.539571206641252,0.829622946025245,0.447854453894387,0.016682717891085,0.0606406069213411,0.00953963705655635
0.00107359200456117,0.539780084579208,0.829964559856063,0.448025526893611,0.0167021321485315,0.0607154156479363,0.00955058508097528
0.0010759995644025,0.539989430931732,0.83030693976537,0.448196983528779,0.0167215899429887,0.0607903921351754,0.00956155765664256
0.00107841252326353,0.540199246749257,0.830647251668655,0.448368824660207,0.0167410913720896,0.0608651393983296,0.00957255483861505
0.00108083089325173,0.540409533084571,0.830984670806541,0.448541051150136,0.016760636533686,0.0609395420054899,0.00958357668207306
0.00108325468650168,0.540620290992823,0.8313228466162,0.448713663862746,0.0167802255258493,0.06101411146256,0.00959462324232067
0.00108568391517521,0.54083152153153,0.831661780794491,0.44888666366415,0.0167998584468707,0.0610888481437053,0.00960569457478597
0.00108811859146141,0.541043225760576,0.832001475042075,0.449058104896678,0.016819535395262,0.0611637524239307,0.00961670966574335
0.00109055872757669,0.541251558192183,0.832341931063429,0.449228500614375,0.0168390224475291,0.0612388246790815,0.00962768990240926
0.00109300433576487,0.541460026872996,0.832683150566852,0.449399278449194,0.0168585330656987,0.0613140652858463,0.00963869476256038
0.00109545542829724,0.541668963050606,0.833025135264473,0.449570439258044,0.0168780874369705,0.0613894746217583,0.00964972430141555
0.00109791201747258,0.541878367773388,0.833367886872262,0.449741983899754,0.0168976856594622,0.0614650530651971,0.00966077857431746
0.00110037411561726,0.542088242092068,0.833707642994145,0.44991391323508,0.0169173278315112,0.0615404873587539,0.00967185763673289
0.00110284173508531,0.542298587059727,0.834048137678439,0.450086228126708,0.0169370140516758,0.0616160888702092,0.00968296154425302
0.00110531488825845,0.54250940373181,0.834389395931504,0.450258929439259,0.016956744418735,0.0616918599201503,0.00969409035259367
0.00110779358754615,0.542720693166125,0.834731419465665,0.450432018039292,0.0169765190316894,0.0617678008887722,0.00970524411759563
0.00111027784538575,0.542932421883927,0.835074209997086,0.450604216779122,0.0169963363282365,0.061843912157122,0.00971638259706799
0.00111276767424244,0.543141675817046,0.835417769245779,0.450775755698799,0.0170160561729164,0.0619201941071017,0.00972751307323334
0.00111526308660938,0.543351399007913,0.835762098935614,0.45094767929926,0.0170358202398948,0.0619966471214695,0.00973866850980015
0.00111776409500776,0.543561592508852,0.836107200794328,0.451119988443163,0.0170556286283415,0.0620732715838422,0.0097498489627428
0.00112027071198682,0.543772257374545,0.836449558964497,0.451292683995099,0.0170754814376486,0.0621495787656605,0.00976105448816121
0.00112278295012397,0.543983394662041,0.836789894848431,0.451465766821599,0.0170953787674311,0.0622256691203551,0.00977228514228111
0.00112530082202481,0.544195005430759,0.837130993945023,0.451639237791137,0.0171153207175274,0.0623019301097801,0.0097835409814543
0.00112782434032321,0.544407090742494,0.837472857965797,0.451813097774135,0.0171353073879998,0.0623783621165886,0.00979482206215897
0.00113035351768136,0.544619651661422,0.837815488626118,0.451987347642966,0.0171553388791349,0.0624549655242919,0.00980612844099994
0.00113288836678988,0.544832363816586,0.838158887645197,0.452160732149659,0.0171753992569715,0.0625317407172612,0.00981741957280141
0.00113542890036782,0.545042816649315,0.838503056746097,0.452333374306808,0.0171953698001209,0.0626086880807298,0.00982869946226008
0.00113797513116275,0.545253741428358,0.838847997655751,0.452506403618783,0.017215385127767,0.0626858080007947,0.00984000464718365
0.00114052707195086,0.545465139212066,0.839193227073108,0.452679820953787,0.0172354453403405,0.0627630594532829,0.00985133518429791
0.00114308473553694,0.545677011061167,0.839535872128069,0.452853627181975,0.0172555505384969,0.0628401973975053,0.00986269113045585
0.00114564813475454,0.545889358038765,0.839879285574068,0.453027823175448,0.0172757008231178,0.0629175083257068,0.00987407254263795
0.00114821728246597,0.546102181210348,0.840223469134242,0.453202409808268,0.0172958962953106,0.0629949926258087,0.00988547947795248
0.00115079219156239,0.546315481643796,0.840568424535595,0.453377387956453,0.0173161370564099,0.0630726506866022,0.00989691199363578
0.00115337287496386,0.54652926040938,0.840914153509,0.453552758497988,0.0173364232079773,0.0631504828977505,0.00990837014705252
0.00115595934561942,0.546742683755533,0.841260657789216,0.453726791882764,0.0173567037350119,0.0632284896497906,0.00991978032248143
0.00115855161650715,0.546953303038144,0.841607939114889,0.453899506325009,0.017376828741753,0.0633066713341353,0.00993114331546908
0.00116114970063423,0.547164394640336,0.841955999228564,0.454072608084181,0.0173969988793797,0.0633850283430751,0.00994253179028361
0.00116375361103701,0.5473759596213,0.842300379553634,0.454246098028847,0.0174172142490995,0.0634629322607761,0.00995394580406872
0.00116636336078107,0.5475879990426,0.842643633298485,0.454419977029526,0.0174374749523463,0.063540743181642,0.00996538541409625
0.00116897896296131,0.547800513968182,0.842987656799377,0.454594245958685,0.0174577810907821,0.0636187285956557,0.0099768506777665
0.00117160043070196,0.548013505464379,0.84333245178251,0.454768905690751,0.0174781327662964,0.0636968888941228,0.00998834165260846
0.00117422777715672,0.548226974599911,0.843678019977954,0.454943957102109,0.0174985300810073,0.0637752244692267,0.00999985839628015
0.00117686101550877,0.5484409224459,0.844024363119659,0.455119401071111,0.0175189731372622,0.0638537357140301,0.0100114009665689
0.00117950015897083,0.548654381129798,0.844371482945464,0.455293554124919,0.0175394121002109,0.063932423022477,0.0100228966561914
0.0011821452207853,0.548866103169869,0.844719381197103,0.455466303428796,0.0175597827246446,0.0640112867893952,0.0100343406105413
0.00118479621422423,0.549078300002486,0.845066967090301,0.455639440127777,0.0175801990307683,0.0640902321967296,0.0100458102282762
0.00118745315258946,0.549290972692384,0.8454125339268,0.455812965090606,0.0176006611210248,0.064169110750189,0.0100573055669469
0.00119011604921266,0.549504122306687,0.845758875706513,0.455986879187977,0.017621169098086,0.0642481661909919,0.0100688266842334
0.00119278491745537,0.54971774991491,0.846105994167272,0.456161183292533,0.0176417230648545,0.0643273989158131,0.0100803736379449
0.00119545977070913,0.549931856588969,0.846453891050804,0.456335878278878,0.0176623231244634,0.0644068093222168,0.0100919464860203
0.00119814062239548,0.550146443403182,0.846802568102745,0.456510965023574,0.0176829693802773,0.0644863978086589,0.0101035452865284
0.00120082748596608,0.550361511434276,0.847152027072643,0.45668644440515,0.0177036619358923,0.0645661647744889,0.0101151700976682
0.00120352037490275,0.55057585392563,0.847502269713973,0.456861188675059,0.0177243420533127,0.0646461106199518,0.0101267834287934
0.00120621930271753,0.550788890525397,0.847853297784138,0.457035039223277,0.0177449815110579,0.06472623574619,0.0101383800321212
0.00120892428295278,0.551002404865648,0.848199750103338,0.45720927963617,0.0177656672533595,0.064805790923588,0.0101500026411535
0.00121163532918122,0.551216398017727,0.848546156630497,0.45738391078802,0.0177863993840117,0.0648854095057787,0.0101616513142088
0.001214352455006,0.551430871055383,0.848893339983899,0.457558933555071,0.0178071780070419,0.0649652066348478,0.0101733261097366
0.00121707567406079,0.551645825054774,0.849241301905599,0.457734348815531,0.0178280032267105,0.0650451827111917,0.010185027086317
0.00121980500000982,0.55186126109447,0.849590044141557,0.457910157449577,0.0178488751475116,0.0651253381361045,0.0101967543026619
0.00122254044654799,0.552077180255458,0.84993956844165,0.458086360339359,0.0178697938741739,0.0652056733117804,0.0102085078176146
0.00122528202740087,0.552293583621153,0.850289876559678,0.458262958369008,0.0178907595116608,0.0652861886413155,0.0102202876901506
0.00122802975632483,0.552508282156445,0.850640970253375,0.458438929881001,0.0179116327783457,0.0653668845287099,0.0102320623096006
0.00123078364710711,0.5527213477156,0.850990833063649,0.458614052126427,0.017932418283454,0.0654475538608681,0.0102438248088168
0.00123354371356583,0.55293489108018,0.851339132546295,0.458789567088345,0.0179532504006339,0.0655281626793975,0.0102556136857636
0.00123630996955012,0.553148913321677,0.85168821310019,0.458965475647432,0.0179741292344142,0.0656089522654378,0.0102674289995939
0.00123908242894017,0.553363415513985,0.852038076476907,0.45914177868634,0.0179950548895583,0.0656899230243651,0.010279270809593
0.00124186110564728,0.553578398733408,0.852388724431948,0.459318477089702,0.0180160274710643,0.0657710753624646,0.0102911391751795
0.00124464601361395,0.553793864058661,0.852740158724751,0.459495571744134,0.018037047084166,0.0658524096869327,0.0103030341559049
0.00124743716681398,0.554009812570882,0.853092381118702,0.459673063538239,0.0180581138343328,0.0659339264058788,0.0103149558114545
0.00125023457925245,0.55422624535363,0.853445393381139,0.459850953362614,0.0180792278272712,0.0660156259283277,0.0103269042016472
0.00125303826496588,0.55444125847512,0.853798871905678,0.460027633133004,0.0181002921069898,0.066097463647088,0.0103388074920002
0.00125584823802228,0.554655552900619,0.854147459098943,0.460202693503496,0.0181213424388643,0.0661786984857456,0.0103506474116912
0.00125866451252118,0.55487032788731,0.854496828008654,0.460378146451723,0.0181424399766918,0.0662601154957815,0.0103625138827304
0.00126148710259374,0.555085584512864,0.854846980387834,0.460553992858053,0.018163584826333,0.0663417150857202,0.01037440696466
0.0012643160224028,0.55530132385737,0.855197917993434,0.460730233604824,0.0181847770938858,0.0664234976650021,0.0103863267171556
0.00126715128614299,0.555517547003338,0.855549642586346,0.460906869576358,0.0182060168856862,0.0665054636439858,0.0103982732000267
0.00126999290804074,0.555734255035708,0.855902155931411,0.461083901658955,0.0182273043083088,0.0665876134339504,0.010410246473217
0.00127284090235439,0.555951449041849,0.856255459797427,0.461261330740908,0.0182486394685669,0.0666699474470971,0.0104222465968043
0.00127569528337426,0.556169130111572,0.856609555957161,0.461439157712496,0.0182700224735135,0.0667524660965514,0.0104342736310016
0.00127855606542273,0.556384299798452,0.856961687996912,0.461616362712316,0.0182912637833122,0.0668349014063291,0.0104462944190106
0.00128142326285427,0.556598788679379,0.857313189536152,0.461792631920784,0.0183124791752986,0.0669173833880637,0.0104582987799639
0.00128429689005556,0.55681375855757,0.85766547932734,0.46196929641784,0.01833374214339,0.0670000503379295,0.0104703300610295
0.00128717696144553,0.557029210511673,0.858018559138155,0.46214635708993,0.0183550527942769,0.0670829026707229,0.0104823883225765
0.00129006349147546,0.557245145622758,0.858372430740236,0.462323814825487,0.0183764112348893,0.0671659408021701,0.0104944736251095
